"experiment_id","timestamp_ms","relative_ms_from_launch","event_name","event_code","url","browser_package","android_version","browser_version","note"
"E02_state_inference_oracle","1779868028221","0","extraCallback:onWarmupCompleted","10000","http://198.18.0.1:8000/delay/1000?trial=delay_1000_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","bundle={}"
"E02_state_inference_oracle","1779868029660","2","LAUNCH_REQUESTED","0","http://198.18.0.1:8000/delay/1000?trial=delay_1000_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","鍑嗗鎵撳紑 Custom Tab"
"E02_state_inference_oracle","1779868030005","347","TAB_SHOWN","5","http://198.18.0.1:8000/delay/1000?trial=delay_1000_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1621994}"
"E02_state_inference_oracle","1779868030055","397","NAVIGATION_STARTED","1","http://198.18.0.1:8000/delay/1000?trial=delay_1000_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1622044}"
"E02_state_inference_oracle","1779868031067","1409","NAVIGATION_FINISHED","2","http://198.18.0.1:8000/delay/1000?trial=delay_1000_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1623067}"
"E02_state_inference_oracle","1779868036245","6587","TAB_HIDDEN","6","http://198.18.0.1:8000/delay/1000?trial=delay_1000_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1628245}"
"E02_state_inference_oracle","1779868038650","0","SERVICE_CONNECTED","0","http://198.18.0.1:8000/delay/1000?trial=delay_1000_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","component=com.android.chrome/org.chromium.chrome.browser.customtabs.CustomTabsConnectionService"
"E02_state_inference_oracle","1779868038688","0","extraCallback:onWarmupCompleted","10000","http://198.18.0.1:8000/delay/1000?trial=delay_1000_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","bundle={}"
"E02_state_inference_oracle","1779868040122","1","LAUNCH_REQUESTED","0","http://198.18.0.1:8000/delay/1000?trial=delay_1000_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","鍑嗗鎵撳紑 Custom Tab"
"E02_state_inference_oracle","1779868040486","365","TAB_SHOWN","5","http://198.18.0.1:8000/delay/1000?trial=delay_1000_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1632468}"
"E02_state_inference_oracle","1779868040520","399","NAVIGATION_STARTED","1","http://198.18.0.1:8000/delay/1000?trial=delay_1000_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1632518}"
"E02_state_inference_oracle","1779868041539","1418","NAVIGATION_FINISHED","2","http://198.18.0.1:8000/delay/1000?trial=delay_1000_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1633538}"
"E02_state_inference_oracle","1779868046713","6592","TAB_HIDDEN","6","http://198.18.0.1:8000/delay/1000?trial=delay_1000_ok_t3","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1638712}"
"E02_state_inference_oracle","1779868049111","0","SERVICE_CONNECTED","0","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","component=com.android.chrome/org.chromium.chrome.browser.customtabs.CustomTabsConnectionService"
"E02_state_inference_oracle","1779868049152","0","extraCallback:onWarmupCompleted","10000","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","bundle={}"
"E02_state_inference_oracle","1779868050568","1","LAUNCH_REQUESTED","0","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","鍑嗗鎵撳紑 Custom Tab"
"E02_state_inference_oracle","1779868050984","417","TAB_SHOWN","5","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1642972}"
"E02_state_inference_oracle","1779868051057","490","NAVIGATION_STARTED","1","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1643057}"
"E02_state_inference_oracle","1779868054077","3510","NAVIGATION_FINISHED","2","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1646076}"
"E02_state_inference_oracle","1779868060598","10031","TAB_HIDDEN","6","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t1","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1652598}"
"E02_state_inference_oracle","1779868062974","0","SERVICE_CONNECTED","0","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","component=com.android.chrome/org.chromium.chrome.browser.customtabs.CustomTabsConnectionService"
"E02_state_inference_oracle","1779868063015","0","extraCallback:onWarmupCompleted","10000","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","bundle={}"
"E02_state_inference_oracle","1779868064446","2","LAUNCH_REQUESTED","0","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","鍑嗗鎵撳紑 Custom Tab"
"E02_state_inference_oracle","1779868064818","374","TAB_SHOWN","5","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1656801}"
"E02_state_inference_oracle","1779868064854","410","NAVIGATION_STARTED","1","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1656853}"
"E02_state_inference_oracle","1779868067874","3430","NAVIGATION_FINISHED","2","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1659874}"
"E02_state_inference_oracle","1779868074121","9677","TAB_HIDDEN","6","http://198.18.0.1:8000/delay/3000?trial=delay_3000_ok_t2","com.android.chrome","Android 9 API 28","138.0.7204.179","extras={timestampUptimeMillis=1666120}"
